ticker,edate,etime,beforedate,afterdate
DPZ,2006-07-20,BMO,2006-07-19,2006-07-20
DPZ,2006-10-12,BMO,2006-10-11,2006-10-12
DPZ,2007-02-23,BMO,2007-02-22,2007-02-23
DPZ,2007-05-02,BMO,2007-05-01,2007-05-02
DPZ,2007-07-24,BMO,2007-07-23,2007-07-24
DPZ,2007-10-16,BMO,2007-10-15,2007-10-16
DPZ,2008-02-26,BMO,2008-02-25,2008-02-26
DPZ,2008-04-29,BMO,2008-04-28,2008-04-29
DPZ,2008-07-22,BMO,2008-07-21,2008-07-22
DPZ,2008-10-14,BMO,2008-10-13,2008-10-14
DPZ,2009-02-24,BMO,2009-02-23,2009-02-24
DPZ,2009-04-30,BMO,2009-04-29,2009-04-30
DPZ,2009-07-22,BMO,2009-07-21,2009-07-22
DPZ,2009-10-13,BMO,2009-10-12,2009-10-13
DPZ,2010-03-02,BMO,2010-03-01,2010-03-02
DPZ,2010-05-04,BMO,2010-05-03,2010-05-04
DPZ,2010-07-27,BMO,2010-07-26,2010-07-27
DPZ,2010-10-19,BMO,2010-10-18,2010-10-19
DPZ,2011-03-01,BMO,2011-02-28,2011-03-01
DPZ,2011-05-05,BMO,2011-05-04,2011-05-05
DPZ,2011-07-26,BMO,2011-07-25,2011-07-26
DPZ,2011-10-18,BMO,2011-10-17,2011-10-18
DPZ,2012-02-28,BMO,2012-02-27,2012-02-28
DPZ,2012-05-01,BMO,2012-04-30,2012-05-01
DPZ,2012-07-24,BMO,2012-07-23,2012-07-24
DPZ,2012-10-16,BMO,2012-10-15,2012-10-16
DPZ,2013-02-28,BMO,2013-02-27,2013-02-28
DPZ,2013-04-30,BMO,2013-04-29,2013-04-30
DPZ,2013-07-23,BMO,2013-07-22,2013-07-23
DPZ,2013-10-15,BMO,2013-10-14,2013-10-15
DPZ,2014-02-25,BMO,2014-02-24,2014-02-25
DPZ,2014-05-01,BMO,2014-04-30,2014-05-01
DPZ,2014-07-22,BMO,2014-07-21,2014-07-22
DPZ,2014-10-14,BMO,2014-10-13,2014-10-14
DPZ,2015-02-24,BMO,2015-02-23,2015-02-24
DPZ,2015-04-23,BMO,2015-04-22,2015-04-23
DPZ,2015-07-16,BMO,2015-07-15,2015-07-16
DPZ,2015-10-08,BMO,2015-10-07,2015-10-08
DPZ,2016-02-25,BMO,2016-02-24,2016-02-25
DPZ,2016-04-28,BMO,2016-04-27,2016-04-28
DPZ,2016-07-21,BMO,2016-07-20,2016-07-21
DPZ,2016-10-18,BMO,2016-10-17,2016-10-18
DPZ,2017-02-28,BMO,2017-02-27,2017-02-28
DPZ,2017-04-27,BMO,2017-04-26,2017-04-27
DPZ,2017-07-25,BMO,2017-07-24,2017-07-25
DPZ,2017-10-12,BMO,2017-10-11,2017-10-12
DPZ,2018-04-26,BMO,2018-04-25,2018-04-26
DPZ,2018-07-19,BMO,2018-07-18,2018-07-19
DPZ,2018-10-16,BMO,2018-10-15,2018-10-16
DPZ,2019-02-21,BMO,2019-02-20,2019-02-21
DPZ,2019-04-24,BMO,2019-04-23,2019-04-24
DPZ,2019-07-16,BMO,2019-07-15,2019-07-16
DPZ,2019-10-08,BMO,2019-10-07,2019-10-08
DPZ,2020-02-20,BMO,2020-02-19,2020-02-20
DPZ,2020-04-23,BMO,2020-04-22,2020-04-23
DPZ,2020-07-16,BMO,2020-07-15,2020-07-16
DPZ,2020-10-08,BMO,2020-10-07,2020-10-08
DPZ,2021-04-29,BMO,2021-04-28,2021-04-29
DPZ,2021-07-22,BMO,2021-07-21,2021-07-22
DPZ,2021-10-14,BMO,2021-10-13,2021-10-14
DPZ,2022-03-01,BMO,2022-02-28,2022-03-01
DPZ,2022-04-28,BMO,2022-04-27,2022-04-28
DQ,2011-03-07,BMO,2011-03-04,2011-03-07
DQ,2011-05-09,BMO,2011-05-06,2011-05-09
DQ,2011-08-15,BMO,2011-08-12,2011-08-15
DQ,2011-11-14,BMO,2011-11-11,2011-11-14
DQ,2012-03-21,BMO,2012-03-20,2012-03-21
DQ,2012-05-21,BMO,2012-05-18,2012-05-21
DQ,2012-08-17,BMO,2012-08-16,2012-08-17
DQ,2012-11-30,BMO,2012-11-29,2012-11-30
DQ,2014-11-13,BMO,2014-11-12,2014-11-13
DQ,2015-04-10,BMO,2015-04-09,2015-04-10
DQ,2015-05-11,BMO,2015-05-08,2015-05-11
DQ,2015-08-11,BMO,2015-08-10,2015-08-11
DQ,2015-11-18,BMO,2015-11-17,2015-11-18
DQ,2016-03-24,BMO,2016-03-23,2016-03-24
DQ,2016-05-10,BMO,2016-05-09,2016-05-10
DQ,2016-08-09,BMO,2016-08-08,2016-08-09
DQ,2016-11-15,BMO,2016-11-14,2016-11-15
DQ,2017-03-07,BMO,2017-03-06,2017-03-07
DQ,2017-05-09,BMO,2017-05-08,2017-05-09
DQ,2017-08-08,BMO,2017-08-07,2017-08-08
DQ,2017-11-14,BMO,2017-11-13,2017-11-14
DQ,2018-02-28,BMO,2018-02-27,2018-02-28
DQ,2018-05-08,BMO,2018-05-07,2018-05-08
DQ,2018-08-07,BMO,2018-08-06,2018-08-07
DQ,2018-11-13,BMO,2018-11-12,2018-11-13
DQ,2019-03-13,BMO,2019-03-12,2019-03-13
DQ,2019-05-21,BMO,2019-05-20,2019-05-21
DQ,2019-08-14,BMO,2019-08-13,2019-08-14
DQ,2019-11-12,BMO,2019-11-11,2019-11-12
DQ,2020-03-11,BMO,2020-03-10,2020-03-11
DQ,2020-05-20,BMO,2020-05-19,2020-05-20
DQ,2020-08-18,BMO,2020-08-17,2020-08-18
DQ,2020-11-23,BMO,2020-11-20,2020-11-23
DQ,2021-03-09,BMO,2021-03-08,2021-03-09
DQ,2021-05-18,BMO,2021-05-17,2021-05-18
DQ,2021-08-18,BMO,2021-08-17,2021-08-18
DQ,2021-10-28,BMO,2021-10-27,2021-10-28
DQ,2022-02-28,BMO,2022-02-25,2022-02-28
DQ,2022-04-21,BMO,2022-04-20,2022-04-21
DRD,2021-10-05,BMO,2021-10-04,2021-10-05
DRD,2022-02-16,BMO,2022-02-15,2022-02-16
DRI,2002-06-20,BMO,2002-06-19,2002-06-20
DRI,2002-09-18,BMO,2002-09-17,2002-09-18
DRI,2002-12-17,BMO,2002-12-16,2002-12-17
DRI,2003-03-20,BMO,2003-03-19,2003-03-20
DRI,2003-06-19,BMO,2003-06-18,2003-06-19
DRI,2003-09-24,BMO,2003-09-23,2003-09-24
DRI,2003-12-18,BMO,2003-12-17,2003-12-18
DRI,2004-03-17,BMO,2004-03-16,2004-03-17
DRI,2004-06-22,BMO,2004-06-21,2004-06-22
DRI,2004-09-22,BMO,2004-09-21,2004-09-22
DRI,2004-12-16,BMO,2004-12-15,2004-12-16
DRI,2005-03-23,BMO,2005-03-22,2005-03-23
DRI,2005-06-20,BMO,2005-06-17,2005-06-20
DRI,2005-09-22,BMO,2005-09-21,2005-09-22
DRI,2005-12-15,BMO,2005-12-14,2005-12-15
DRI,2006-03-21,BMO,2006-03-20,2006-03-21
DRI,2006-06-20,BMO,2006-06-19,2006-06-20
DRI,2006-09-19,BMO,2006-09-18,2006-09-19
DRI,2006-12-19,BMO,2006-12-18,2006-12-19
DRI,2007-03-20,BMO,2007-03-19,2007-03-20
DRI,2007-06-19,BMO,2007-06-18,2007-06-19
DRI,2007-09-18,BMO,2007-09-17,2007-09-18
DRI,2007-12-18,BMO,2007-12-17,2007-12-18
DRI,2008-03-18,BMO,2008-03-17,2008-03-18
DRI,2008-06-24,BMO,2008-06-23,2008-06-24
DRI,2008-09-16,BMO,2008-09-15,2008-09-16
DRI,2008-12-18,BMO,2008-12-17,2008-12-18
DRI,2009-03-17,BMO,2009-03-16,2009-03-17
DRI,2009-06-23,BMO,2009-06-22,2009-06-23
DRI,2009-09-29,AMC,2009-09-29,2009-09-30
DRI,2009-12-17,AMC,2009-12-17,2009-12-18
DRI,2010-03-23,AMC,2010-03-23,2010-03-24
DRI,2010-06-23,AMC,2010-06-23,2010-06-24
DRI,2010-09-21,AMC,2010-09-21,2010-09-22
DRI,2010-12-20,AMC,2010-12-20,2010-12-21
DRI,2011-03-24,BMO,2011-03-23,2011-03-24
DRI,2011-06-30,AMC,2011-06-30,2011-07-01
DRI,2011-09-28,BMO,2011-09-27,2011-09-28
DRI,2011-12-16,BMO,2011-12-15,2011-12-16
DRI,2012-03-23,BMO,2012-03-22,2012-03-23
DRI,2012-06-22,BMO,2012-06-21,2012-06-22
DRI,2012-09-21,BMO,2012-09-20,2012-09-21
DRI,2012-12-20,BMO,2012-12-19,2012-12-20
DRI,2013-03-22,BMO,2013-03-21,2013-03-22
DRI,2013-06-21,BMO,2013-06-20,2013-06-21
DRI,2013-09-20,BMO,2013-09-19,2013-09-20
DRI,2013-12-19,BMO,2013-12-18,2013-12-19
DRI,2014-03-21,BMO,2014-03-20,2014-03-21
DRI,2014-06-20,BMO,2014-06-19,2014-06-20
DRI,2014-09-12,BMO,2014-09-11,2014-09-12
DRI,2014-12-16,BMO,2014-12-15,2014-12-16
DRI,2015-03-20,BMO,2015-03-19,2015-03-20
DRI,2015-06-23,BMO,2015-06-22,2015-06-23
DRI,2015-09-22,BMO,2015-09-21,2015-09-22
DRI,2015-12-18,BMO,2015-12-17,2015-12-18
DRI,2016-04-05,BMO,2016-04-04,2016-04-05
DRI,2016-06-30,BMO,2016-06-29,2016-06-30
DRI,2016-10-04,BMO,2016-10-03,2016-10-04
DRI,2016-12-20,BMO,2016-12-19,2016-12-20
DRI,2017-03-27,BMO,2017-03-24,2017-03-27
DRI,2017-06-27,BMO,2017-06-26,2017-06-27
DRI,2017-09-26,BMO,2017-09-25,2017-09-26
DRI,2017-12-19,BMO,2017-12-18,2017-12-19
DRI,2018-03-22,BMO,2018-03-21,2018-03-22
DRI,2018-06-21,BMO,2018-06-20,2018-06-21
DRI,2018-09-20,BMO,2018-09-19,2018-09-20
DRI,2018-12-18,BMO,2018-12-17,2018-12-18
DRI,2019-03-21,BMO,2019-03-20,2019-03-21
DRI,2019-06-20,BMO,2019-06-19,2019-06-20
DRI,2019-09-19,BMO,2019-09-18,2019-09-19
DRI,2019-12-19,BMO,2019-12-18,2019-12-19
DRI,2020-03-19,BMO,2020-03-18,2020-03-19
DRI,2020-06-25,BMO,2020-06-24,2020-06-25
DRI,2020-09-24,BMO,2020-09-23,2020-09-24
DRI,2020-12-18,BMO,2020-12-17,2020-12-18
DRI,2021-03-25,BMO,2021-03-24,2021-03-25
DRI,2021-06-24,BMO,2021-06-23,2021-06-24
DRI,2021-09-23,BMO,2021-09-22,2021-09-23
DRI,2021-12-17,BMO,2021-12-16,2021-12-17
DRI,2022-03-24,BMO,2022-03-23,2022-03-24
DSKE,2017-03-27,BMO,2017-03-24,2017-03-27
DSKE,2017-05-10,BMO,2017-05-09,2017-05-10
DSKE,2017-08-09,BMO,2017-08-08,2017-08-09
DSKE,2017-11-09,BMO,2017-11-08,2017-11-09
DSKE,2018-03-16,BMO,2018-03-15,2018-03-16
DSKE,2018-05-08,BMO,2018-05-07,2018-05-08
DSKE,2018-08-09,BMO,2018-08-08,2018-08-09
DSKE,2018-11-06,BMO,2018-11-05,2018-11-06
DSKE,2019-03-08,BMO,2019-03-07,2019-03-08
DSKE,2019-05-06,BMO,2019-05-03,2019-05-06
DSKE,2019-08-05,BMO,2019-08-02,2019-08-05
DSKE,2019-11-12,BMO,2019-11-11,2019-11-12
DSKE,2020-03-10,BMO,2020-03-09,2020-03-10
DSKE,2020-05-07,BMO,2020-05-06,2020-05-07
DSKE,2020-08-06,BMO,2020-08-05,2020-08-06
DSKE,2020-10-30,BMO,2020-10-29,2020-10-30
DSKE,2021-01-29,BMO,2021-01-28,2021-01-29
DSKE,2021-05-07,BMO,2021-05-06,2021-05-07
DSKE,2021-08-03,BMO,2021-08-02,2021-08-03
DSKE,2021-10-22,BMO,2021-10-21,2021-10-22
DSKE,2022-01-25,BMO,2022-01-24,2022-01-25
DSX,2005-05-05,BMO,2005-05-04,2005-05-05
DSX,2005-08-01,BMO,2005-07-29,2005-08-01
DSX,2005-10-28,BMO,2005-10-27,2005-10-28
DSX,2006-02-15,BMO,2006-02-14,2006-02-15
DSX,2006-05-11,BMO,2006-05-10,2006-05-11
DSX,2006-08-09,BMO,2006-08-08,2006-08-09
DSX,2006-11-07,BMO,2006-11-06,2006-11-07
DSX,2007-02-21,BMO,2007-02-20,2007-02-21
DSX,2007-05-03,BMO,2007-05-02,2007-05-03
DSX,2007-08-02,BMO,2007-08-01,2007-08-02
DSX,2007-11-14,BMO,2007-11-13,2007-11-14
DSX,2008-02-15,BMO,2008-02-14,2008-02-15
DSX,2008-05-14,BMO,2008-05-13,2008-05-14
DSX,2008-07-31,BMO,2008-07-30,2008-07-31
DSX,2008-11-12,BMO,2008-11-11,2008-11-12
DSX,2009-02-19,BMO,2009-02-18,2009-02-19
DSX,2009-05-06,BMO,2009-05-05,2009-05-06
DSX,2009-08-06,BMO,2009-08-05,2009-08-06
DSX,2009-11-10,BMO,2009-11-09,2009-11-10
DSX,2010-02-23,BMO,2010-02-22,2010-02-23
DSX,2010-05-26,BMO,2010-05-25,2010-05-26
DSX,2010-08-05,BMO,2010-08-04,2010-08-05
DSX,2010-11-15,BMO,2010-11-12,2010-11-15
DSX,2011-05-06,BMO,2011-05-05,2011-05-06
DSX,2011-08-04,BMO,2011-08-03,2011-08-04
DSX,2011-11-23,BMO,2011-11-22,2011-11-23
DSX,2012-02-28,BMO,2012-02-27,2012-02-28
DSX,2012-05-03,BMO,2012-05-02,2012-05-03
DSX,2012-08-02,BMO,2012-08-01,2012-08-02
DSX,2012-11-20,BMO,2012-11-19,2012-11-20
DSX,2013-03-14,BMO,2013-03-13,2013-03-14
DSX,2013-05-22,BMO,2013-05-21,2013-05-22
DSX,2013-07-30,BMO,2013-07-29,2013-07-30
DSX,2013-11-19,BMO,2013-11-18,2013-11-19
DSX,2014-05-14,BMO,2014-05-13,2014-05-14
DSX,2014-07-29,BMO,2014-07-28,2014-07-29
DSX,2014-11-25,BMO,2014-11-24,2014-11-25
DSX,2015-03-04,BMO,2015-03-03,2015-03-04
DSX,2015-05-13,BMO,2015-05-12,2015-05-13
DSX,2015-07-31,BMO,2015-07-30,2015-07-31
DSX,2015-11-12,BMO,2015-11-11,2015-11-12
DSX,2016-03-02,BMO,2016-03-01,2016-03-02
DSX,2016-05-18,BMO,2016-05-17,2016-05-18
DSX,2016-07-28,BMO,2016-07-27,2016-07-28
DSX,2016-11-17,BMO,2016-11-16,2016-11-17
DSX,2017-02-14,BMO,2017-02-13,2017-02-14
DSX,2017-05-23,BMO,2017-05-22,2017-05-23
DSX,2017-07-26,BMO,2017-07-25,2017-07-26
DSX,2017-11-21,BMO,2017-11-20,2017-11-21
DSX,2018-02-22,BMO,2018-02-21,2018-02-22
DSX,2018-05-10,BMO,2018-05-09,2018-05-10
DSX,2018-07-26,BMO,2018-07-25,2018-07-26
DSX,2018-11-26,BMO,2018-11-23,2018-11-26
DSX,2019-02-26,BMO,2019-02-25,2019-02-26
DSX,2019-05-09,BMO,2019-05-08,2019-05-09
DSX,2019-07-30,BMO,2019-07-29,2019-07-30
DSX,2019-12-02,BMO,2019-11-29,2019-12-02
DSX,2020-02-21,BMO,2020-02-20,2020-02-21
DSX,2020-05-14,BMO,2020-05-13,2020-05-14
DSX,2020-07-27,BMO,2020-07-24,2020-07-27
DSX,2020-11-23,BMO,2020-11-20,2020-11-23
DSX,2021-02-22,BMO,2021-02-19,2021-02-22
DSX,2021-05-21,BMO,2021-05-20,2021-05-21
DSX,2021-08-03,BMO,2021-08-02,2021-08-03
DSX,2021-11-17,BMO,2021-11-16,2021-11-17
DSX,2022-02-25,BMO,2022-02-24,2022-02-25
DT,2019-09-04,AMC,2019-09-04,2019-09-05
DT,2019-10-30,AMC,2019-10-30,2019-10-31
DT,2020-01-29,BMO,2020-01-28,2020-01-29
DT,2020-05-12,BMO,2020-05-11,2020-05-12
DT,2020-07-29,BMO,2020-07-28,2020-07-29
DT,2020-10-28,BMO,2020-10-27,2020-10-28
DT,2021-02-03,BMO,2021-02-02,2021-02-03
DT,2021-05-12,BMO,2021-05-11,2021-05-12
DT,2021-07-28,BMO,2021-07-27,2021-07-28
DT,2021-10-27,BMO,2021-10-26,2021-10-27
DT,2022-02-02,BMO,2022-02-01,2022-02-02
DT,2022-05-18,BMO,2022-05-17,2022-05-18
DTE,2002-07-30,BMO,2002-07-29,2002-07-30
DTE,2002-11-04,BMO,2002-11-01,2002-11-04
DTE,2003-02-11,BMO,2003-02-10,2003-02-11
DTE,2003-05-02,BMO,2003-05-01,2003-05-02
DTE,2003-07-28,BMO,2003-07-25,2003-07-28
DTE,2003-11-07,BMO,2003-11-06,2003-11-07
DTE,2004-02-05,BMO,2004-02-04,2004-02-05
DTE,2004-04-28,BMO,2004-04-27,2004-04-28
DTE,2004-07-28,BMO,2004-07-27,2004-07-28
DTE,2004-11-04,BMO,2004-11-03,2004-11-04
DTE,2005-02-10,BMO,2005-02-09,2005-02-10
DTE,2005-04-27,BMO,2005-04-26,2005-04-27
DTE,2005-07-28,BMO,2005-07-27,2005-07-28
DTE,2005-11-02,BMO,2005-11-01,2005-11-02
DTE,2006-02-15,BMO,2006-02-14,2006-02-15
DTE,2006-04-26,BMO,2006-04-25,2006-04-26
DTE,2006-07-27,BMO,2006-07-26,2006-07-27
DTE,2006-11-01,BMO,2006-10-31,2006-11-01
DTE,2007-02-26,BMO,2007-02-23,2007-02-26
DTE,2007-05-02,BMO,2007-05-01,2007-05-02
DTE,2007-08-13,BMO,2007-08-10,2007-08-13
DTE,2007-11-08,BMO,2007-11-07,2007-11-08
DTE,2008-02-21,BMO,2008-02-20,2008-02-21
DTE,2008-04-30,BMO,2008-04-29,2008-04-30
DTE,2008-07-30,BMO,2008-07-29,2008-07-30
DTE,2008-10-29,BMO,2008-10-28,2008-10-29
DTE,2009-02-23,BMO,2009-02-20,2009-02-23
DTE,2009-04-29,BMO,2009-04-28,2009-04-29
DTE,2009-07-30,AMC,2009-07-30,2009-07-31
DTE,2009-10-29,AMC,2009-10-29,2009-10-30
DTE,2010-02-22,AMC,2010-02-22,2010-02-23
DTE,2010-04-27,AMC,2010-04-27,2010-04-28
DTE,2010-07-29,AMC,2010-07-29,2010-07-30
DTE,2010-10-29,BMO,2010-10-28,2010-10-29
DTE,2011-02-09,BMO,2011-02-08,2011-02-09
DTE,2011-04-27,BMO,2011-04-26,2011-04-27
DTE,2011-07-28,BMO,2011-07-27,2011-07-28
DTE,2011-11-04,BMO,2011-11-03,2011-11-04
DTE,2012-02-16,BMO,2012-02-15,2012-02-16
DTE,2012-04-27,BMO,2012-04-26,2012-04-27
DTE,2012-07-27,BMO,2012-07-26,2012-07-27
DTE,2012-10-24,BMO,2012-10-23,2012-10-24
DTE,2013-02-20,BMO,2013-02-19,2013-02-20
DTE,2013-04-26,BMO,2013-04-25,2013-04-26
DTE,2013-07-26,BMO,2013-07-25,2013-07-26
DTE,2013-10-25,BMO,2013-10-24,2013-10-25
DTE,2014-02-14,BMO,2014-02-13,2014-02-14
DTE,2014-04-25,BMO,2014-04-24,2014-04-25
DTE,2014-07-25,BMO,2014-07-24,2014-07-25
DTE,2014-10-24,BMO,2014-10-23,2014-10-24
DTE,2015-02-13,BMO,2015-02-12,2015-02-13
DTE,2015-04-24,BMO,2015-04-23,2015-04-24
DTE,2015-07-24,BMO,2015-07-23,2015-07-24
DTE,2015-10-23,BMO,2015-10-22,2015-10-23
DTE,2016-02-10,BMO,2016-02-09,2016-02-10
DTE,2016-04-26,BMO,2016-04-25,2016-04-26
DTE,2016-07-26,BMO,2016-07-25,2016-07-26
DTE,2016-10-26,BMO,2016-10-25,2016-10-26
DTE,2017-02-09,BMO,2017-02-08,2017-02-09
DTE,2017-04-26,BMO,2017-04-25,2017-04-26
DTE,2017-07-26,BMO,2017-07-25,2017-07-26
DTE,2017-10-25,BMO,2017-10-24,2017-10-25
DTE,2018-02-16,BMO,2018-02-15,2018-02-16
DTE,2018-04-25,BMO,2018-04-24,2018-04-25
DTE,2018-07-25,BMO,2018-07-24,2018-07-25
DTE,2018-10-24,BMO,2018-10-23,2018-10-24
DTE,2019-02-07,BMO,2019-02-06,2019-02-07
DTE,2019-04-24,BMO,2019-04-23,2019-04-24
DTE,2019-07-24,BMO,2019-07-23,2019-07-24
DTE,2019-10-28,BMO,2019-10-25,2019-10-28
DTE,2020-02-05,BMO,2020-02-04,2020-02-05
DTE,2020-04-28,BMO,2020-04-27,2020-04-28
DTE,2020-07-28,BMO,2020-07-27,2020-07-28
DTE,2020-10-27,BMO,2020-10-26,2020-10-27
DTE,2021-02-19,BMO,2021-02-18,2021-02-19
DTE,2021-04-27,BMO,2021-04-26,2021-04-27
DTE,2021-07-27,BMO,2021-07-26,2021-07-27
DTE,2021-10-27,BMO,2021-10-26,2021-10-27
DTE,2022-02-10,BMO,2022-02-09,2022-02-10
DUK,2002-04-17,BMO,2002-04-16,2002-04-17
DUK,2002-07-23,BMO,2002-07-22,2002-07-23
DUK,2002-10-24,BMO,2002-10-23,2002-10-24
DUK,2003-01-28,BMO,2003-01-27,2003-01-28
DUK,2003-04-30,BMO,2003-04-29,2003-04-30
DUK,2003-07-30,BMO,2003-07-29,2003-07-30
DUK,2003-10-30,BMO,2003-10-29,2003-10-30
DUK,2004-01-29,BMO,2004-01-28,2004-01-29
DUK,2004-04-29,BMO,2004-04-28,2004-04-29
DUK,2004-07-29,BMO,2004-07-28,2004-07-29
DUK,2004-11-03,BMO,2004-11-02,2004-11-03
DUK,2005-02-02,BMO,2005-02-01,2005-02-02
DUK,2005-05-04,BMO,2005-05-03,2005-05-04
DUK,2005-08-03,BMO,2005-08-02,2005-08-03
DUK,2005-11-02,BMO,2005-11-01,2005-11-02
DUK,2006-02-01,BMO,2006-01-31,2006-02-01
DUK,2006-05-02,BMO,2006-05-01,2006-05-02
DUK,2006-08-03,BMO,2006-08-02,2006-08-03
DUK,2006-11-03,BMO,2006-11-02,2006-11-03
DUK,2007-02-06,BMO,2007-02-05,2007-02-06
DUK,2007-05-08,BMO,2007-05-07,2007-05-08
DUK,2007-08-07,BMO,2007-08-06,2007-08-07
DUK,2007-11-02,BMO,2007-11-01,2007-11-02
DUK,2008-02-05,BMO,2008-02-04,2008-02-05
DUK,2008-05-02,BMO,2008-05-01,2008-05-02
DUK,2008-08-05,BMO,2008-08-04,2008-08-05
DUK,2008-11-05,BMO,2008-11-04,2008-11-05
DUK,2009-02-05,BMO,2009-02-04,2009-02-05
DUK,2009-05-05,BMO,2009-05-04,2009-05-05
DUK,2009-08-04,BMO,2009-08-03,2009-08-04
DUK,2009-10-30,BMO,2009-10-29,2009-10-30
DUK,2010-02-12,BMO,2010-02-11,2010-02-12
DUK,2010-05-04,BMO,2010-05-03,2010-05-04
DUK,2010-08-03,BMO,2010-08-02,2010-08-03
DUK,2010-10-28,BMO,2010-10-27,2010-10-28
DUK,2011-02-17,BMO,2011-02-16,2011-02-17
DUK,2011-05-03,BMO,2011-05-02,2011-05-03
DUK,2011-08-02,BMO,2011-08-01,2011-08-02
DUK,2011-11-03,BMO,2011-11-02,2011-11-03
DUK,2012-02-16,BMO,2012-02-15,2012-02-16
DUK,2012-05-04,BMO,2012-05-03,2012-05-04
DUK,2012-08-02,BMO,2012-08-01,2012-08-02
DUK,2012-11-08,BMO,2012-11-07,2012-11-08
DUK,2013-02-13,BMO,2013-02-12,2013-02-13
DUK,2013-05-03,BMO,2013-05-02,2013-05-03
DUK,2013-08-07,BMO,2013-08-06,2013-08-07
DUK,2013-11-06,BMO,2013-11-05,2013-11-06
DUK,2014-05-07,BMO,2014-05-06,2014-05-07
DUK,2014-08-07,BMO,2014-08-06,2014-08-07
DUK,2014-11-05,BMO,2014-11-04,2014-11-05
DUK,2015-02-18,BMO,2015-02-17,2015-02-18
DUK,2015-05-01,BMO,2015-04-30,2015-05-01
DUK,2015-08-06,BMO,2015-08-05,2015-08-06
DUK,2015-11-05,BMO,2015-11-04,2015-11-05
DUK,2016-02-18,BMO,2016-02-17,2016-02-18
DUK,2016-05-03,BMO,2016-05-02,2016-05-03
DUK,2016-08-04,BMO,2016-08-03,2016-08-04
DUK,2016-11-04,BMO,2016-11-03,2016-11-04
DUK,2017-02-16,BMO,2017-02-15,2017-02-16
DUK,2017-05-09,BMO,2017-05-08,2017-05-09
DUK,2017-08-03,BMO,2017-08-02,2017-08-03
DUK,2017-11-03,BMO,2017-11-02,2017-11-03
DUK,2018-05-10,BMO,2018-05-09,2018-05-10
DUK,2018-08-02,BMO,2018-08-01,2018-08-02
DUK,2018-11-02,BMO,2018-11-01,2018-11-02
DUK,2019-02-14,BMO,2019-02-13,2019-02-14
DUK,2019-05-09,BMO,2019-05-08,2019-05-09
DUK,2019-08-06,BMO,2019-08-05,2019-08-06
DUK,2019-11-08,BMO,2019-11-07,2019-11-08
DUK,2020-02-13,BMO,2020-02-12,2020-02-13
DUK,2020-05-12,BMO,2020-05-11,2020-05-12
DUK,2020-08-10,BMO,2020-08-07,2020-08-10
DUK,2020-11-05,BMO,2020-11-04,2020-11-05
DUK,2021-02-11,BMO,2021-02-10,2021-02-11
DUK,2021-05-10,BMO,2021-05-07,2021-05-10
DUK,2021-08-05,BMO,2021-08-04,2021-08-05
DUK,2021-11-04,BMO,2021-11-03,2021-11-04
DUK,2022-02-10,BMO,2022-02-09,2022-02-10
DUK,2022-05-09,BMO,2022-05-06,2022-05-09
DUOL,2021-08-11,AMC,2021-08-11,2021-08-12
DUOL,2021-11-10,AMC,2021-11-10,2021-11-11
DUOL,2022-03-03,AMC,2022-03-03,2022-03-04
DV,2021-05-25,AMC,2021-05-25,2021-05-26
DV,2021-07-29,AMC,2021-07-29,2021-07-30
DV,2021-11-09,AMC,2021-11-09,2021-11-10
DV,2022-03-08,AMC,2022-03-08,2022-03-09
DVA,2002-05-10,BMO,2002-05-09,2002-05-10
DVA,2002-08-01,BMO,2002-07-31,2002-08-01
DVA,2002-11-06,BMO,2002-11-05,2002-11-06
DVA,2003-02-14,BMO,2003-02-13,2003-02-14
DVA,2003-05-05,BMO,2003-05-02,2003-05-05
DVA,2003-08-01,BMO,2003-07-31,2003-08-01
DVA,2003-11-03,BMO,2003-10-31,2003-11-03
DVA,2004-02-11,BMO,2004-02-10,2004-02-11
DVA,2004-05-03,BMO,2004-04-30,2004-05-03
DVA,2004-08-02,BMO,2004-07-30,2004-08-02
DVA,2004-11-02,BMO,2004-11-01,2004-11-02
DVA,2005-02-08,BMO,2005-02-07,2005-02-08
DVA,2005-04-27,BMO,2005-04-26,2005-04-27
DVA,2005-07-28,BMO,2005-07-27,2005-07-28
DVA,2005-10-31,BMO,2005-10-28,2005-10-31
DVA,2006-02-15,BMO,2006-02-14,2006-02-15
DVA,2006-05-03,BMO,2006-05-02,2006-05-03
DVA,2006-08-02,BMO,2006-08-01,2006-08-02
DVA,2006-11-01,BMO,2006-10-31,2006-11-01
DVA,2007-02-14,BMO,2007-02-13,2007-02-14
DVA,2007-04-30,BMO,2007-04-27,2007-04-30
DVA,2007-08-02,BMO,2007-08-01,2007-08-02
DVA,2007-11-01,BMO,2007-10-31,2007-11-01
DVA,2008-02-13,BMO,2008-02-12,2008-02-13
DVA,2008-04-29,BMO,2008-04-28,2008-04-29
DVA,2008-08-04,BMO,2008-08-01,2008-08-04
DVA,2008-11-03,BMO,2008-10-31,2008-11-03
DVA,2009-02-10,BMO,2009-02-09,2009-02-10
DVA,2009-04-27,BMO,2009-04-24,2009-04-27
DVA,2009-08-04,AMC,2009-08-04,2009-08-05
DVA,2009-11-03,AMC,2009-11-03,2009-11-04
DVA,2010-02-10,BMO,2010-02-09,2010-02-10
